,sentence
171,이를 두고 업계 안팎에서는 연봉제 도입이 구조조정을 위한 밑그림이란 해석이 나온다.
172,한국투자증권 한 직원은 “계속해서 인사 평가에서 최저 등급을 받는 직원들이 오래 근무를 할 수 있겠느냐며 “회사가 비용 부담 없이 저성과자를 자발적으로 퇴사하도록 하려는 의도가 있을 것이라고 말했다.
173,기명 투표 방식으로 급여 체계를 바꾸는 것은 불합리하고 고압적이라는 불만이 있는 것이다.
174,내부 관계자에 따르면 직원이 종이 문서에 본인의 이름과 동의 서명을 적어 내면 ‘찬성’ 표로 반영된다.
175,한국투자증권 측은 고용노동부에서 제공하는 양식에 따라 진행하는 동의 절차로 문제가 없다는 입장이다.
176,정규직 직원들에 양식 서류를 나눠주고 직원이 동의할 경우 이에 서명해 제출하고 그렇지 않은 경우 아예 제출하지 않는 방식이라는 게 회사 측 설명이다.
177,한국투자증권 관계자는 “투표라기보다 동의 절차에 가깝다면서 “동의 절차를 거친 뒤 노사 교섭이 이뤄지고 이 과정을 통과하면 바로 시행할 수 있다고 말했다.
178,그는 “현재 진행 중인 직원 대상 동의 절차 전 인사부에서 임금 체계 관련 설명회를 열었고 부서별 토론회도 거쳤다고 덧붙였다.
179,한국투자증권은 이번 급여 체계 전환 추진을 두고 내부 요구를 반영한 것이란 입장이다.
180,호봉제의 기존 급여 체계에 대해 불만이 컸던 젊은 직원들 중심으로 성과주의 임금 체계 도입에 대한 요구가 거세게 제기돼 왔다는 것이다.
181,증권업 특성상 성과에 대한 직원들의 기대도 높은 만큼 호봉제 등 혼재된 급여체계에 따른 유불리 논란도 꾸준히 있었다.
182,성과 우선주의가 강한 증권업 특성성 현재 국내 대다수 증권사들은 연봉제를 시행 중이다.
183,호봉제를 유지하고 있는 대형 증권사는 한국투자증권과 NH투자증권 등 일부다.
184,한국투자증권 관계자는 “호봉제 때문에 제대로 성과를 인정받지 못하는 직원들이 줄곧 연봉제 도입을 요구해 왔다면서 “회사 입장에서는 임금 체계 전환으로 더 큰 비용 부담을 감수해야 하지만 직원들의 요구와 성과 극대화를 통한 성장 목표 달성 등을 위해 연봉제 도입을 추진하게 됐다고 말했다.
185,약세장 속에서도 실전투자대회가 인기를 끄는 비결로 삼성증권은 증시 하락이 있었던 만큼 오히려 저가매수 메리트를 느끼는 투자자들이 많은 것이라고 설명했다.
186,투자전략 측면에서는 글로벌 증시 변동성이 확대된 국면을 단기매매 타이밍보다는 우량주 저가매수 기회로 삼으려는 투자자들이 많았다.
187,여의도 증권가 소수점 거래 서비스는 한정된 예산으로 다양한 종목의 포트폴리오를 구성하고자 하는 투자자에게 적합한 서비스다.
188,다만 증권사마다 제공하는 서비스 범위가 달라 거래 범위를 따져보고 선택해야 한다.
189,증권사마다 소수점 거래 서비스를 MTS HTS 등에 제공하는 여부도 다르고 아직 개발 중인 곳도 있다.
190,삼성증권에서는 삼성전자 삼성바이오로직스 등 삼성그룹 계열사 주식을 쪼개서 거래하는 게 불가능하다.
191,주식을 조각내 사는 방식이다 보니 의결권에 대한 설정도 증권사마다 다르다.
192,의결권은 주식을 보유한 주주가 주주총회 등에서 회사의 의사 결정에 참여할 수 있는 권리를 의미한다.
193,소수점 거래 서비스에서는 증권사가 의결권 행사 미행사 중립투표 중 하나를 정하도록 했다.
194,일반 주식처럼 보고 증권거래세를 매기지만 배당소득세나 양도세는 물리지 않는 게 장점이다.
195,주문 체결이 실시간으로 이뤄지지 않는 점도 투자자에겐 다소 답답할 수 있는 부분이다.
196,해외 주식 소수점 거래 서비스를 모방해 국내 주식에도 같은 서비스를 내놨지만 실제 성적표는 기대보다 미미하다는 평가를 받고 있다.
197,최근 주식시장이 약세장 흐름을 보이면서 개인투자자들이 주식 투자에 대한 흥미를 크게 잃은 탓이다.
198,장세와 상관없이 장기적인 관점에서 적립식으로 주식투자를 희망하는 이들에게 적합한 서비스일 수 있다.
199,이병철 중진공 기업지원본부장은 지원의 양적 확대도 중요하지만 선택과 집중 전략을 통한 유망 창업기업 발굴과 스케일업 지원 강화 노력이 필요한 시점이라며 향후에도 한국벤처투자와 같이 신뢰도가 높은 벤처투자기관 및 민간 스타트업 지원 기관 등과 소통하며 신산업·고기술 벤처·스타트업을 지속 발굴하고 협력 지원할 것이라고 말했다.
200,지금껏 꾸준히 강조했던 ‘기술’의 중요성을 거듭 강조하면서 ‘뉴삼성’ 경영철학을 제시했다.
201,이 회장은 ‘미래를 위한 도전’이라는 제목의 글에서 “(이건희) 회장님의 치열했던 삶을 되돌아보면 참으로 무거운 책임감이 느껴진다며 “선대의 업적과 유산을 계승 발전시켜야 하는 게 제 소명이기 때문이라고 말했다.
202,새로운 분야를 선도하지 못했고 기존 시장에서는 추격자들의 거센 도전을 받고 있다며 “지금은 더 과감하고 도전적으로 나서야 할 때라고 강조했다.
203,그는 “성별과 국적을 불문하고 세상을 바꿀 수 있는 인재를 모셔오고 양성해야 한다며 “세상에 없는 기술에 투자해야 한다고 역설했다.
204,사회적 책임에 대해서도 “고객과 주주 협력회사 지역사회와 함께 나누고 더불어 성장해야 한다며 “나아가 인류의 난제를 해결하는 데도 기여해야 한다고 덧붙였다.
205,새로운 분야를 선도하지 못했고 기존 시장에서는 추격자들의 거센 도전을 받고 있습니다.
206,그나마 경쟁의 대열에서 뒤처지지 않은 것은 여기 계신 경영진 여러분과 세계 각지에서 혼신을 다해 애쓰신 임직원 덕분입니다.
207,성별과 국적을 불문하고 세상을 바꿀 수 있는 인재를 모셔오고 양성해야 합니다.
208,목표를 향해 치열하게 나아가면서도 상황 변화에 유연하고 우리의 가치와 질서를 존중하면서도 다양성을 인정하는 개방적인 문화를 만들어야 합니다.
209,꿈과 상상을 현실로 만드는 기업 끊임없이 새로운 세계를 열어가는 기업 세상에 없는 기술로 인류사회를 풍요롭게 하는 기업 이것이 여러분과 저의 하나된 비전 미래의 삼성이라고 생각합니다.
210,오늘의 삼성을 넘어 진정한 초일류 기업 국민과 세계인이 사랑하는 기업을 꼭 같이 만듭시다.
211,가상화폐 거래소 업비트 빗썸 코인원 코빗은 전날 공지를 통해 위믹스를 투자 유의 종목으로 지정했다고 밝혔다.
212,투자 유의 종목으로 지정되면 거래소 내에서 위믹스를 사고팔 수는 있지만 다른 거래소 지갑에서 보유하고 있던 위믹스를 업비트·빗썸·코인원·코빗으로 이전할 수 없게 된다.
213,대체투자 전문 자산운용사인 마스턴투자운용이 실질적인 사업 주체로서 프로젝트를 이끌고 있다.
214,시공사는 태영건설 금융주선은 미래에셋증권 사업 매도인이자 프로젝트매니지먼트(PM)는 아윰이 맡았다.
215,삼성전자는 이 수치는 현시점에서의 전망치로서 추후 시장 상황과 설비 입고 시점 등 변수에 따라 변동가능성이 있다고 설명했다.
216,파운드리는 클린룸(청정실)을 선제적으로 건설하고나서 향후 설비 투자를 집행하는 쉘 퍼스트(Shell First) 전략을 발표했다.
217,이에 따라 EUV 첨단 공정 수요 대응을 위한 미국 테일러·평택 생산능력 확대를 중심으로 투자가 집행될 예정이다.
218,또 디스플레이는 중소형 플렉시블 생산능력 확대와 대형 QD-OLED 생산 효율성 제고에 투자가 집중될 계획이다．
219,올해 들어 증시 부진으로 투자심리가 악화되면서 NH투자증권의 실적은 큰 폭으로 쪼그라들었다.
220,기업금융(IB) 부문에서도 금융시장의 변동성이 확대되면서 주식발행시장(ECM)·채권발행시장(DCM)·부동산 금융 관련 수익이 전반적으로 감소했다.
221,특히 운용 부문에서도 글로벌 금리 상승이 계속되며 채권 평가손실이 발생했다.
222,이어 “수탁업 탄소배출권 사업 등을 통해 사업 포트폴리오를 강화하는 동시에 적극적인 리스크 관리를 기반으로 안정적인 유동성 확보을 확보해 지속적으로 성장하겠다고 덧붙였다.
223,첫 번째 멕시코 세션에서는 자금세탁방지법의 일환으로 도입한 최상위 실소유자 정보 취합과 마킬라도라의 세액계산 변동 건 등을 포함한 주요 세제 개편 및 멕시코 투자 환경에 대해 설명한다.
224,마킬라도라는 멕시코 노동력을 이용하여 가공·재수출 하는 기업에 대해 원자재 및 관련 시설 수입 시 무관세 혜택을 주는 제도다.
225,두 번째 세션에서는 미국 투자 진출 시 고려해야 할 조세제도와 부지선정 및 인센티브 수취 요건을 소개한다.
226,미국이 자국 내 친환경 에너지 공급망 활성화를 위해 시행하는 인플레이션 감축법(IRA)과 우리 기업에 미치는 영향에 대해서도 전한다.
227,이어 세번째 세션에서는 캐나다의 전반적인 시장 개요와 현재 진출 중인 한국 기업 투자 상황을 다루고 투자 측면에서 본 북미 시장에서의 강점 등을 살펴본다.
228,또한 최근 한국 전기차(EV) 배터리 업체 진출 사례를 통한 캐나다 정부지원 프로그램 캐나다 진출 시 세무 구조 전략 및 전반적인 세무 고려 사항 등을 다룰 예정이다.
229,체코는 고품질의 밀집된 인프라 체계와 함께 안정적인 인건비 연구개발(R&amp;D) 지원 등으로 자동차·에너지·항공우주·생명과학·정보기술(IT) 등의 산업에서 안전한 투자환경으로 손꼽히고 있다.
230,체코 세션에서는 투자 인센티브 및 EU펀드 세액공제 등 다양한 재무적 지원을 소개하고 기업 구조에 따른 법인 설립 절차와 세무 체계를 설명한다.
231,베트남 세션에서는 서비스 별 투자 시 고려사항을 살펴보고 투자 및 법인 설립 형태를 안내한다.
232,외국인투자자가 직면하는 법적 세무적 문제점과 함께 베트남의 회계기준에 대해서도 짚어본다.
233,뉴질랜드는 경제적으로 안정적이고 규제가 적어 기업하기 좋은 나라로 대표된다.
234,특히 기술 분야에서 성장세가 두드러지고 있으며 테스팅 베드로서 이상적인 환경으로 글로벌 진출을 위한 교두보 역할을 기대할 수 있다.
235,마지막 세션에서는 뉴질랜드 지역의 투자 기회와 정부지원 프로그램 및 인센티브를 소개하고 한국인 특별 취업 비자 등 투자 진출 시 고려사항을 제시한다.
236,강연 이후 사전 신청 기업에 한해 각국 KPMG Korea Desk와 일대일 개별 미팅을 진행하며 세미나 참석(무료) 및 개별 미팅 신청 관련 문의는 이메일로 하면 된다.
237,또 정부는 사실 손해볼 게 없지 않나며 적극적인 세제 혜택 지원 의사를 밝혔다.
238,윤 대통령은 이영 중소벤처기업부 장관이 벤처기업 투자 금액에 대한 소득공제 요청에 대해 세제 공제를 안해주면 투자가 일어나지 않기 때문에 투자 수익에 대해 과감한 세제 혜택을 주면 투자를 늘리게 될 것이라고 답했다.
239,그러면서 다른 부처 장관들에게도 경제부총리 및 금융위원장에 관련 애로를 전하라며 중기부장관이 기재부에 강력하게 요청해 세제 지원을 대폭 이끌어내시라고 했다．
240,시설이 건립되면 미세조류를 활용한 클로로필 a라는 기능성 소재를 주로 생산하며 클로로필 a는 면역력 증진 항암 작용 혈액 개선 등에 효과가 있다.
