,sentence
182,뉴스제휴평가위원회도 비실명 기사나 이니셜 보도를 활용한 기사는 제재하지 않고 있다.
183,이니셜로 보도하기 때문에 더 솔직하게 쓸 수 있어 화제성이 높고 실제 파급력이 크다고 말했다.
184,이니셜 보도여도 맥락상 특정되면 명예훼손 성립 상대를 특정하지 않은 이니셜 보도는 명예훼손 소지가 없을까.
185,우선 시사 기사를 쓰는 전형적인 언론사가 아니래도 잡지 등 역시 언론중재 및 피해구제 등에 관한 법률(언론중재법)에 의해 언론으로 분류된다.
186,우먼센스 등 잡지들이 시정권고·중재 대상에 포함되느냐는 물음에 언론중재위는 정기 간행물로 등록된 경우 시정권고 등의 대상이라고 답했다.
187,즉 실명이 아닌 이니셜만 보도했어도 대상이 특정된다면 명예훼손 혐의를 벗기 어렵다.
188,통상 보도에 A군이라고 서술해도 추가 설명을 위해 해당 연예인의 활동 분야나 특징 장점 가족관계 등을 부연하여 결국 그가 누군지 추측할 수 있도록 살을 붙이기 때문이다.
189,일간스포츠는 이니셜로 S양 등이 성상납 매매춘 조사를 받았다는 기사를 게재했다.
190,관련 기사: 일간스포츠 전 편집국장 이니셜 보도로 불구속기소 방패막이 이니셜보도 제동 걸리나 지라시 등을 인용하면서 사실이 아니다라는 연예인 측 입장을 전하더라도 오해를 부를 수 있는 제목 등을 사용하면 언론중재위 시정권고 등을 받을 수도 있다.
191,사실이면 연예계 끝장 하지만 연기도 솔솔이라는 기사는 명예훼손을 이유로 언론중재위 시정권고를 받았다.
192,당시 언론중재위는 연예인 실명을 거론하면서 오해를 부를 수 있는 제목을 사용해 연예인 명예를 훼손할 우려가 있다고 밝혔다.
193,보도에 나와 있는 여러 정보를 종합해 누구인지 알 수 있다면 당사자 특정으로 보고 명예가 훼손된 것으로 보는 것이 일반론이라며 다만 특정 사안에서는 실제 해당 정보들이 대상을 정말로 특정할 만한 것이었는지 여부가 중요하다고 말했다.
194,이 변호사는 만약 해당 사안이 재판을 가게 된다면 언론사(잡지) 측에서 특정된 사람이 당신이 아니다라거나 지라시성 보도가 사실이라는 것을 증명해야 할 것이라며 해당 보도가 진실하거나 진실로 믿을 만한 충분한 정황을 제시하지 못하면 언론사 책임으로 이어질 가능성이 크다고 전했다.
195,다만 언론중재위에서 이니셜 보도로 인해 시정권고가 되거나 중재가 이뤄진 사례는 찾아보기 어렵다.
196,언론중재위 관계자는 연예인의 경우 매체 등을 상대로 명예훼손 고소를 하는 경우가 드물고 특히나 이니셜 보도일 경우 굳이 자신이 나서서 대응을 해 문제가 더 불거지는 경우를 원치 않기 때문에 조정신청 등을 하지 않고 넘어가는 경우가 많다고 설명했다.
197,한 연예전문지 기자는 이니셜 보도가 위험한 이유는 기사가 제공하는 정보로 인해 비슷한 신상의 애먼 연예인들이 피해를 보는 경우가 많기 때문이라며 이니셜로 보도하는 이유는 우선 자신이 없어서가 아닌가.
198,소문이 들려 취재를 했다면 취재한대로 증거를 확보한 만큼 보도하면 된다고 지적했다.
199,매체 입장에서 본격적으로 취재하거나 증거를 잡기는 어려워서 그런 형식으로 보도하는 것이라며 책임은 지고 싶지 않고 조회수는 잘 나오길 원하기 때문에 그런 류의 기사를 계속 양산하는 것이다.
200,이니셜을 활용해 사생활을 취재 없이 자극적으로 전하는 양상의 보도는 없어져야 한다고 비판했다.
201,라면조리기 즉석라면조리기로 알려진 하우스쿡 정수조리기는 평소엔 정수기로 요리 땐 인덕션으로 활용할 수 있다.
202,이날 체육대회 행사 중 참가 연예인들이 하우스쿡 부스를 찾아 정수조리기로 직접 라면을 조리하며 간식을 먹고 있다.
203,X의 직업이 가수라고 밝힌 리콜녀는 연애를 하던 중에 데뷔를 했다고 말해 깜짝 놀라게 했다.
204,데뷔 준비 중이던 X는 수입이 없어 리콜녀가 아르바이트를 해서 번 돈을 데이트 비용으로 쓰면서 헌신적인 연애를 했다.
205,X는 리콜녀만을 위한 노래를 만들어주는 등 로맨틱한 이벤트로 풋풋하고 설레는 연애를 이어나갔다.
206,하지만 X가 데뷔를 하고 데뷔와 동시에 큰 인기를 끌면서 X의 소속사에서 리콜녀를 못 만나게 하는 등 여러 현실의 벽에 부딪혔다.
207,안 좋은 상황이 반복되자 리콜녀는 힘듦을 잊고자 술에 의존하는 상황까지 가게 됐고 리콜녀는 헤어지자는 말도 없이 미국으로 떠나버렸다.
208,미국에서도 수 개월을 방황하다가 어느 순간 마음을 다잡은 리콜녀는 학업에 매진해 승무원이 됐고 비행기 안에서 우연히 X와 마주했다.
209,이후에 X는 리콜녀의 SNS를 찾아내 메시지까지 보냈었지만 리콜녀는 괜한 자격지심에 자신의 솔직한 마음을 표현하지 못했고 이후로는 X와 아예 만나지 못했다고 했다.
210,그래서 얘기를 해보고 싶었고 순수하고 정제되지 않았던 그 때의 나를 마주하고 싶었다.
211,정리를 잘 하고 싶었는데 결국엔 마침표를 못 찍었다면서 씁쓸한 미소를 지너 보는 이들까지 안타깝게 했다.
212,순수했던 시절인만큼 그 때에만 가능했던 열정 넘치는 X와의 연애는 리콜남의 인생에 아주 큰 부분을 차지하고 있었다.
213,하지만 여전히 미성년자 학생 신분인 리콜남과 달리 먼저 학교를 졸업하고 성인이 된 X의 생활에는 많이 차이가 생기기 시작했다.
214,X와 함께 하는 미래까지 생각한 리콜남은 X를 위해 자신의 진로까지 직업군인으로 정했다.
215,그러던 중 리콜남의 여사친이 보낸 문자 한 통이 두 사람의 사이를 갈라놓고 그렇게 리콜남과 X의 인연은 끝이 났다.
216,만약 가능성이 있다면 바로 고백을 할 것이라고 X를 향한 변함없는 마음을 전했다.
217,텐아시아윤준호 기자 방탄소년단 지민이 다재다능한 역량으로 좋은 성우가 될 연예인에 선정되어 주목받고 있다.
218,미국 한류 매체 ‘올케이팝’(Allkpop)은 지민이 부드럽고 차분한 목소리를 가지고 있기 때문에 성우연기에 아주 적합할 것이라며 좋은 성우가 될 것 같은 연예인 중 하나로 지민을 선정했다.
219,매체는 달려라 방탄(Run BTS)에서 디즈니 애니메이션 캐릭터 목소리를 연기했던 바 있어 성우로 잘 할 수 있다는 것을 이미 증명했다라면서 뒤이어 현빈을 소개하며 차분함과 편안함을 주는 BTS 지민처럼 목소리 자체만으로도 매력이 넘친다라고 전하기도 했다.
220,또 주토피아에서 발랄하고 사랑스러운 목소리 연기와 단 한 음절도 놓치지 않는 호흡 섬세한 감정 표현까지 더해 애니메이션 속 주디 홉스를 완벽하게 소화하며 주디민(Judy+Jimin)이라는 수식어까지 탄생시킨 바 있다.
221,이후 지민에게 러브콜을 보낸 주토피아의 원작 공동감독 재러드 부시(Jared Bush)에 이어 국내에서 개봉한 더빙판에서 주디 역을 맡은 성우 전해리도 성우 미션을 완벽하게 수행한 지민에게 찬사를 전해 화제를 모았다.
222,명품 보이스와 탁월한 표현력 등으로 발표하는 노래마다 새로운 매력을 선보이는 지민은 이러한 장점을 발판 삼아 연기 경력이 전무한 상황에도 작은 디테일 하나 놓치지 않는 완전한 몰입으로 애니메이션 캐릭터에 생명을 불어넣으며 전문가들까지 사로잡은 것이다.
223,com*재판매 및 DB 금지 *재판매 및 DB 금지서울뉴시스장인영 인턴 기자 개그맨 겸 무패 파이터 윤형빈이 필리핀 복싱 영웅 파퀴아오 앞에서 생활체육 챔피언의 면모를 뽐냈다.
224,서장훈은 다른 연예인들은 몰라도 강호동을 이기는 것은 쉽지 않을 것 같다라고 얘기했다.
225,특히 이날 방송에서는 세계적인 복싱 영웅 매니 파퀴아오가 산다라 박과 전학생으로 등장했다.
226,파퀴아오는 아는 형님 멤버들 중 첫 느낌으로 운동선수 출신을 알아보는 시간을 가졌다.
227,윤형빈은 감격에 찬 모습으로 섀도복싱을 선보였고 그 모습을 본 파퀴아오는 그냥 뭐 나쁘지 않다라고 답해 웃음을 자아냈다.
228,평화 기원 친선경기의 홍보를 위해 한국을 찾은 파퀴아오의 이야기를 들은 강호동은 친선 경기에 앞서 윤형빈과 함께 아는 형님에서 이벤트로 친선 경기가 가능하냐?라고 물었다.
229,이에 이수근은 파퀴아오와 윤형빈을 앞쪽으로 불러 복싱 자세를 취하게 했고 비싼 시계를 차고 있는 파퀴아오의 승리를 선언해 웃음을 안겼다.
230,윤형빈은 진짜로 붙으라고 하는 줄 알고 정말 놀랐다라며 가슴을 쓸어내렸다.
231,윤형빈은 이런 기회가 있냐라며 영광스러워했고 함께 주먹을 맞댄 채 사진 촬영을 한 뒤 제작진을 향해 따로 사진 파일을 부탁한다라고 말해 미소를 자아냈다.
232,이진호는 저 사진은 이제 윤형빈소극장에 걸려있을 것 같다라고 말해 웃음을 유발했고 결국 두 사람의 스피드 뿅망치 대결에서는 파퀴아오가 승리했다.
233,윤형빈은 파퀴아오는 리빙 레전드다라며 역사에 남을 인물과 한 링에 섰다는 것만으로 영광이고 정말 즐거웠다라고 소감을 전했다.
234,김진호 신곡 커버 이미지 김진호는 결혼을 기념해 신곡 결혼사진을 발매한다.
235,스포츠서울 | 정하은기자신인 그룹 에이블루(ABLUE)가 데뷔 소감을 밝혔다.
236,옛날부터 버스킹을 오래 해와서 떨리진 않고 설렌다고 데뷔 소감을 밝혔고 원준은 “카메라 앞에 서는게 예전엔 무서웠는데 이제 연예인이 된 기분이다라며 너스레를 떨었다.
237,에이블루는 개그맨 윤형빈이 수장으로 있는 콘텐츠 제작사 윤소그룹에서 본격적으로 제작한 아이돌 그룹이다.
238,윤형빈은 “윤소그룹이 기획 제작사로 새로운 프로젝트를 만들어 나가고자 한다.
239,개그 아이돌을 제작한 경험을 토대로 남성 아이돌 그룹을 소개하게 됐다고 소개했다.
240,tvN ‘인생에 한 번쯤 킬리만자로’ 방영 아프리카 대륙 최고봉 킬리만자로.
241,킬리만자로(Mount Kilimanjaro)는 마사이족 말로 흰 눈의 산이라는 뜻이다.
242,유튜브에 관악산이 종종 나오며 어떤 SNS 게시물엔 설산도 가보고 싶다는 희망을 내비쳤다.
243,만약 그것이 인생에 딱 한 번만 주어진 기회라면 킬리만자로가 그 목록 상위에 위치하지 않을까?
244,조급하게 말고 천천히 하면 뭐든지 이룰 수 있을 거예요 등산 혹은 산에 관한 평소 생각은 어떤가요?
245,자신을 사랑하는 게 쉬운 일이 아니라고 생각하는데 그런 어려움을 극복해 낸 자신이 대견스러웠어요.
246,저와 같은 분들은 킬리만자로 등정에 도전해서 자신을 사랑하게 됐으면 좋겠어요.
247,무슨 일이든 안 될 걸 먼저 생각하고 대비했었는데 무엇이든 할 수 있다해낼 수 있다는 자신감이 많이 생겼어요.
248,어떤 일이든 조급하게 생각하지 않고 천천히 나아가다 보면 해낼 수 있다고 생각합니다.
249,인생 역시 조급하게보다 천천히 하면 멋진 인생이 될 것 같다는 생각을 하게 됐어요.
250,그전에도 산을 좋아해 등산하기도 했는데 그때는 등산 배낭이나 등산화 등산복 없이 가볍게 산에 올랐어요.
251,평상시에도 산에 관심이 많았는데 등산과 관련된 방송을 할 수 있어서 너무 좋았죠.
252,조깅할 때는 호흡하는 게 제일 중요한 포인트라고 생각하는데요 달리면서 터득한 호흡법이 고산에서 큰 도움이 됐어요.
253,산에 올라가면서 아름다운 풍경을 카메라에 담고 싶다 필름 카메라로 찍은 사진을 보고 싶다는 의지가 끝까지 가야겠다는 열정이 됐죠.
254,지금까지 살아오면서 어떤 힘든 일이든 참을 수 있고 견딜 수 있다고 생각해 왔던 저의 생각이 오만한 것이었다는 걸 깨달았아요.
255,한 번 더 기회가 주어진다면 같이 올라갔던 현지 가이드 친구들이랑 다시 킬리만자로에 올라가보고 싶어요.
256,킬리만자로에 가기 전 체력적으로 힘든 순간이 올 때면 아니 킬리만자로에 가야 하는 사람인데 이것도 못 하면 안 되지!라고 마음을 단단하게 가졌어요.
257,다녀온 후에는 아니 나 킬리만자로에 갔다 온 사람인데 앞으로 어떤 일을 못 하겠어?라는 자부심이 생겼어요.
