,sentence
186,한재석이 VCR에 등장하자 ‘편스토랑’ 스튜디오에서는 “진짜 잘생겼다 “와 대박이라는 감탄이 쏟아졌다.
187,박솔미는 그동안 ‘편스토랑’에서 소 생간 천엽 돼지껍질 초대형 대창까지 다양한 부속물로 근사한 요리를 만들며 감탄을 자아냈다.
188,새빨간 선지의 비주얼이 공개되자 모두가 충격에 휩싸인 가운데 선지를 보며 행복해하는 박솔미와 그런 박솔미를 보며 흐뭇하게 웃는 한재석의 모습이 웃음을 줬다.
189,“이걸 집에서 만든다고?라며 모두 경악한 박솔미의 선지 요리는 무엇인지 궁금증을 더한다.
190,뿐만 아니라 함께 요리하는 과정에서 박솔미X한재석 부부는 알콩달콩 깨가 쏟아지는 모습과 코믹한 모습을 오가며 큰 웃음을 줬다는 후문.
191,이승엽은 JTBC 최강 야구 등 여러 예능 프로그램에서 활약하다가 최근 두산 베어스의 감독이 됐다.
192,조용히 떠나고 싶다고 했는데 구단이나 KBO에서 했으면 좋겠다고 해 거절을 못했다고 털어놨다.
193,은퇴 후 예능 진출에 관심 있냐는 MC들의 질문에 기회가 되면 하고 싶다.
194,윤식당처럼 힐링 예능에 도전하고 싶다라고 예능 유망주로서 욕심을 드러냈다.
195,기회가 된다면 지도자로 우승하고 싶다라고 감독직 관심도 보여 눈길을 끌었다.
196,이번 행사에는 방탄소년단 RM 제이홉 고현정 김영광 김영대 김우빈 김재영 김지석 김호영 나나 로운 몬스타엑스 민혁 몬스타엑스 형원 문가영 미주 박진영 박희정 배정남 변요한 산다라박 새소년 샤이니 키 선미 손영재 신시아 신현지 아이린 아이즈원 안유진 안효섭 엘리스 에스파 닝닝 위하준 유아인 이민정 이수혁 이재욱 이호정 장윤주 전종서 제시 지창욱 지코 차은우 한예리 혜리 마마무 화사 DJ 레이든 JAY BDJ 레이든 JAY B 등이 참석했다.
197,스포츠조선 이정혁 기자JTBC 신개념 여행 버라이어티 비행기 타고 버디보이즈(이하 버디보이즈)가 첫 방송을 앞두고 세가지 관전 포인트를 공개했다.
198,JTBC 버디보이즈는 SM 이특-신동 JYP 닉쿤 FNC 강민혁 HYBE 백호 등 각 소속사 대표 아이돌들이 쉴 틈 없이 바쁜 일상을 내려놓고 여행과 골프를 위해 떠나는 신개념 스포츠케이션(운동 Sports 휴가 Vacation의 합성어) 버라이어티 프로그램이다.
199,볼거리 가득한 여행X골프 즐거움먼저 버디보이즈는 국내와 해외를 넘나드는 전무후무한 스케일로 눈길을 끈다.
200,버디보이즈 멤버들은 해외 출국 전 서로의 골프 실력을 점검하고 결속력을 다지기 위해 울산으로 전지훈련을 떠나며 첫 여행을 시작한다.
201,멤버들은 각 관광지에서 지덕체 미션을 수행하며 예능감을 발휘 기존 방송에서 보지 못한 꿀잼 케미로 큰 웃음을 선사할 예정이다.
202,필드에서 함께 골프를 치는 신선한 모습은 물론 버디보이즈에서 엉망보이즈가 된 사연까지 공개될 예정.
203,MZ세대 여행 트렌드 취향 저격버디보이즈 멤버들은 최고의 아이돌답게 노는 것도 먹는 것도 제대로 즐기며 MZ세대의 취향을 저격하는 여행 법을 선보인다.
204,국내에서 시작해 해외 여행지까지 자유로운 여행을 즐기며 풍성한 볼거리를 전할 예정.
205,특히 버디보이즈 멤버들은 풍경이 아름다운 장소에 도착해 자연스럽게 음악을 틀고 즉흥적으로 안무도 제작해 숏폼 콘텐츠를 만든다.
206,MZ세대 아이돌들의 인증샷을 찍기 위한 특별한 과정도 또 하나의 볼거리다.
207,tvN ‘알아두번 쓸데 없는 신비한 인간 잡학사전-알쓸인잡’CJ ENM 제공방탄소년단 RM이 예능 프로그램 MC에 도전한다.
208,‘알쓸인잡’ 제작진은 또 “인문과학 전문가 김영하·김상욱 ·이호 ·심채경이 출연해 지적 수다의 향연을 펼칠 예정이라고 덧붙였다.
209,‘알쓸인잡’은 ‘알아두면 쓸데없는 신비한 잡학사전(알쓸신잡)’ ‘알아두번 쓸데있는 범죄 잡학사전(알쓸범잡)’의 후속 예능으로 문학 물리학 법의학 천문학 전문가 총출동해 다양한 시각으로 세상의 모든 인간을 탐구하며 나조차 알지 못했던 나를 찾아 여행을 떠날 예정이다.
210,특히 음악으로 세계 정상에 오른 글로벌 아티스트 RM의 합류가 기대를 모은다.
211,RM은 남다른 지적 호기심과 감성을 겸비한 아티스트이자 MZ세대 아이콘이다.
212,지성의 아이콘이자 세대를 아울러 큰 인기를 끌고 있는 소설가 김영하와 물리학자 김상욱 교수도 출격한다.
213,김상욱 교수 또한 ‘알쓸신잡’ ‘알쓸범잡’ 시리즈 ‘책 읽어주는 나의 서재’ ‘신기한 과학나라’ 등에서 이성과 감성을 넘나드는 다정한 물리학 인사이트를 선보이며 큰 사랑을 받았다.
214,이어 ‘알쓸범잡’에서 활약했던 법의학자 이호 교수와 새로 출사표를 낸 천문학자 심채경 박사가 출연한다.
215,이호 교수는 숱한 부검의 현장에서 배운 삶과 죽음으로 인간의 일생과 내면을 보다 심도 있게 들여다 볼 예정이다.
216,이번 ‘알쓸인잡’을 통해 처음 tvN 시청자와 만나는 심채경 박사는 과학 학술지 네이처가 주목하는 천문학자다.
217,티빙 측은 공지를 통해 이와 같은 사실을 알렸고 스포일러를 피하기 위해 반차까지 썼다는 시청자들은 허탈한 마음을 감출 수 없었다.
218,현규는 나언을 태이에게 데려다줬고 두 사람은 X데이트를 통해 마음에 쌓인 앙금도 사라졌다면서 서로를 진심으로 응원했다.
219,원빈은 지수를 선택했지만 지수는 “갈게라는 말과 함께 악수를 한 뒤 뒤돌아보지 않고 들어갔다.
220,긴 시간 대화를 나눈 끝에 규민은 처음부터 해은에게 매몰차게 굴었던 점을 반성하고 후회했다.
221,윤여정 이서진 정유미 박서준 등 원 멤버가 모두 해외에서 촬영을 진행했다고.
222,이와 관련 tvN 측은 나영석PD가 외국에서 식당을 운영하는 프로그램을 준비 중이다.
223,아직 초기 기획 단계로 제목이나 편성시기 등 구체적인 내용이 확정된 바는 없다고 답했다.
224,박서준과 정유미의 출연 여부에 대해서도 논의 중인 단계로 확정된 바 없다고 말했다.
225,윤식당은 윤여정 이서진 정유미 박서준이 스페인과 인도네시아에서 한식당을 오픈하고 가게를 운영하며 현지인들과 소통하는 모습을 그린 프로그램이다.
226,이국적인 정취와 따뜻한 팀워크가 많은 이들에게 힐링을 선사하며 큰 인기를 끌었다.
227,또한 날이 추워지니 피부 보습이 신경이 쓰이고 잦은 촬영에 메이크업 하는 날도 많아지니 티비 속 클로즈업한 제 모습에 눈가도 신경이 쓰이더라고요라고 전했다.
228,이날 방송에서 MC 이다해는 비건은 아니지만 관심이 있어서 비건 레스토랑에 가봤다고 밝혔다.
229,서하얀 역시 비건은 아니지만 비건 음식을 너무 좋아한다며 아이들과 함께 비건 중국집을 갔는데 종류도 다양하고 너무 맛있었다고 전했다.
230,서하얀과 박진이는 옷 음식 라이프 스타일 등 모든 것이 비건 제로웨이스트를 추구하는 성동구의 한 복합문화공간을 찾았다.
231,두 사람은 동물의 털을 인위적으로 채취하는 것이 아닌 자연스럽게 빠진 털을 모아 만든 캐시미어 의류부터 플라스틱을 재활용한 옷과 가방 등을 둘러봤다.
232,또한 회사에서도 종이컵 사용이 너무 많아 텀블러 사용을 철칙으로 하고 있다며 제로웨이스트 실천을 강조했다.
233,VCR로 이 장면을 보던 이다해는 (제로웨이스트를) 먼저 실천하고 있었구나라며 감탄했다.
234,(엑스포츠뉴스 이정범 기자) 방송인 홍석천과 배우 박진희가 신안군 바닷가에서 얼싸안고 감격의 눈물을 보였다.
235,SBS특집으로 에코아일랜드 ‘천사도’ (제작사 컴퍼니코비)에 홍석천과 박진희 두 사람이 사회자로 출연했다.
236,지구의 소원을 들어주는 ‘에코 지니’로 등장한 박진희와 홍석천은 서로를 보자마자 격하게 반가움을 드러내며 얼싸안았다.
237,특히 홍석천은 박진희가 활발히 활동하던 시절을 떠올리며 칭찬을 멈추지 못했고 이에 박진희는 웃기만 하며 수줍은 모습을 보였다.
238,방송이 본격화되며 바다를 구하기 위해 의기투합한 홍석천과 박진희는 공동진행자인 서울대학교에서 학생들을 가르치는 해양생태학자 김종성 교수 아나운서 김기혁과 함께 바다 투어에 나섰다.
239,이들은 “과연 청정자연을 가진 신안군 바다에도 쓰레기가 있을까?라는 의문을 가졌으나 이내 경악을 금치 못했다.
240,블루플래그 국제 인증(FEE)을 받은 친환경해수욕장이 있는 바다에도 쓰레기가 곳곳에 숨어 있었기 때문이다.
241,김종성 교수는 지리학적으로 서해와 남해에 해양쓰레기가 쌓이는 이유를 설명하며 이러한 해양쓰레기로 발생되는 미세플라스틱의 악영향으로 또 한번 충격을 안겨주었다.
242,그는 방송을 통해 특유의 여유와 센스 있는 코멘트로 시청자들의 마음을 대변하며 ‘뱀뱀 어록’을 낳는 등 큰 화제를 모으고 있다.
243,구 연인인 엑스(EX)와 새로운 사랑인 뉴(NEW)의 기로에 선 출연자들 중 나연과 희두 커플이 데이트를 했고 마지막까지도 티격태격하던 두 사람의 차 안 실랑이를 보던 뱀뱀은 둘이 실내에 들어가면 안 될 것 같아요.
244,이처럼 감초 역할을 톡톡히 하며 과몰입 군단을 대거 양성한 뱀뱀이 방송 종영을 앞두고 소속사 어비스컴퍼니를 통해 종영 소감을 전했다.
245,뱀뱀은 “한 명의 시청자로서 상황에 몰입해 의견을 냈을 뿐인데 많이 공감해 주시고 사랑해 주셔서 감사드린다.
246,사람들을 즐겁게 해줄 수 있다는 뜻이라고 생각하니 너무 기분 좋다고 소감을 전했다.
247,이어 그는 가장 응원한 커플로 ‘현규 해은’을 꼽으며 “현규 씨가 해은 씨에게 ‘내일 봬요.
248,당일 사전에 약속된 스케줄로 인해 녹화에 참여하지 못한 것이 개인적으로 무척 아쉬웠지만 전체 방송 분 중에서도 가장 만족스러운 장면이었다고 밝혔다.
249,게티이미지뱅크 제공아이들과 부모 온 가족이 함께 볼 수 있는 예능들이 점점 사라지고 있다.
250,스타 가족을 대상으로 한 관찰 예능의 유행이 한풀 꺾이면서 연애 예능의 열풍이 본격적으로 시작됐다.
251,체인으로 손목을 묶고 한 침대를 쓰거나 밤마다 새벽까지 술을 마시면서 서로의 마음을 확인하는 리얼리티들이 속출했다.
252,고딩엄빠 오은영의 리포트 등에서는 심리 상담으로 해결되지 않는 갈등들이 전파를 타면서 우려의 목소리는 더욱 깊어지고 있다.
253,가정폭력 피해자와 가해자가 동시에 출연하거나 출연자로부터 조작 방송이라는 지적을 받으면서 거듭 논란의 대상이 됐기 때문이다.
254,가족 관찰 영역의 경우 포경수술을 받은 아이들을 고스란히 공개한다던가 부모에게 욕하고 폭력을 휘두르는 어린이들을 필터 없이 고스란히 담는다.
255,청소년들이 쉽게 접할 수 있는 이른바 각 방송사들의 대표 예능들은 꾸준히 스타들의 음주하는 모습을 담고 있다.
256,MBC 나혼자산다 역시 아무런 문제의식 없이 연예인들의 일상 속 음주 장면을 내보냈다.
257,음주를 일상화하는 이들의 모습이 빈번하게 방송을 타면서 아동과 청소년들은 점점 음주를 친근하게 여기게 된다.
258,뿐만 아니라 예능에서는 음주에 대한 부작용을 명시하지 않아 음주에 대한 욕구까지 자극한다.
259,인생술집 시리즈가 왜 청소년 관람불가 등급을 받았는지를 떠올린다면 쉽게 이해할 수 있다.
260,진로와 자아에 대해 고민하는 동년배들의 이야기가 진정성 있게 다가왔기 때문이다.
261,제공| SBS스포티비뉴스장진리 기자 그룹 방탄소년단의 진과 방송인 지석진이 런닝맨에서 석진 유니버스를 펼친다.
262,진을 선택한 멤버들은 너무 신기하다 운이 너무 좋다 너무 잘생겼다라고 최상의 분위기를 보이는 반면 지석진을 선택한 멤버들은 최악이다 너무 다른 석진이라고 상반된 반응을 보인다.
263,진은 이렇게 환대해주다니 런닝맨 너무 좋다라며 연예인 보는 것 같다라고 겸손한 출연 소감을 전한다.
264,이어 진은 내가 하고 싶은 대로 하겠다라며 레이스에 대한 강한 자신감을 내비치지만 뜻밖의 몸 개그를 선보이며 종이 인형으로 전락하고 멤버들은 인간미가 넘친다 진이의 허점이라고 말을 잇지 못한다고 해 진의 활약에 기대가 커진다.
