,sentence
183,이영은은 최근 종영한 MBC TV 드라마 비밀의 집에서 주인공 백주홍 역을 맡아 사랑도 일에도 직진인 매력적인 캐릭터를 선보였다.
184,그는 화보 촬영 후 인터뷰에서 드라마가 끝나면 하고 싶은 일이 정말 많았는데 그런 것들을 다 미루고 가만히 누워만 있었다.
185,낮에 아무도 없는 집에 혼자 조용히 누워 있는 시간이 정말 좋다며 자신의 힐링 팁을 공유했다.
186,그는 그날그날의 학교 숙제와 학습지만 풀고 주말에 댄스 수영 미술 정도를 배운다.
187,또 이영은은 최근 면역력이 급격히 떨어져 다양한 건강 관리 방법을 모색하던 중 지인이 가르쳐 준 야채수에 푹 빠져 있다고 했다.
188,그는 유기농 우엉 무 당근 표고버섯 등을 푹 끓여 아침저녁으로 꾸준히 마신다.
189,BL드라마 각자의 사정(연출 김진열 극본 루신다 김회준 제작 일공일이 스튜디오)이 첫 스틸컷을 공개해 화제다.
190,올겨울 방영 예정인 각자의 사정은 한 때 충무로의 유망주였지만 벼랑 끝에 선 얼굴천재 영화감독 하연우(한정완 분)와 과거의 상처로 첫 사랑과 헤어지기 위해 자취를 감춘 작가 성우재(강준규 분)의 전쟁같은 재회 로맨스를 그렸다.
191,보이그룹 마이네임 출신으로 다양한 연기 경험을 쌓아온 강준규가 갑자기 자취를 감춘 촉망받는 작가 성우재를 얼굴 천재 톱모델 출신의 신예 배우 한정완이 영화감독 하연우를 연기한다.
192,제작사 일공일이 스튜디오는 충무로 영화 스태프들로 구성된 제작팀과 한정완 강준규 등 무서운 신예들의 케미가 어떤 작품보다 뛰어났다며 고차원의 새로운 BL드라마 탄생을 기대해도 좋다고 기대감을 보였다.
193,한편 각자의 사정은 후반작업을 거쳐 올겨울 글로벌OTT 등 다양한 채널을 통해 올 하반기 전 세계 관객과 만날 예정이다.
194,&lt;블라인드&gt; 복지원 소재 책임지지 않는 현실 비춰&lt;멘탈코치 제갈길&gt; ‘쇼트트랙 폭력+담합’ 재조명도 &lt;블라인드&gt;.
195,형제복지원이 떠오르는 &lt;블라인드&gt;와 쇼트트랙 담합·폭행 등 스포츠 전반의 적폐를 다룬 &lt;멘탈코치 제갈길&gt;이다.
196,&lt;블라인드&gt; “형제복지원 떠오르는 아이들…윤재야 힘내 난 네편이야 “‘그곳’에선 아이들을 노예처럼 부리고 때리고 죽여요.
197,아이들은 함께 탈출하던 친구가 잡혀서 죽고 죽을 위기에 처하고 탈출했다가도 “다 한패인 경찰에 다시 붙잡혀 오는 상황에 무너진다.
198,형제복지원은 ‘부랑아 관리’라는 명목으로 어른 어린이 할 것 없이 강제로 끌고 가 가혹 행위를 일삼은 곳이다.
199,운이 좋으면 뒷산에 묻히거나 나쁘면 해부학 실습실에 기증된다는 소문이 돌았어.
200,처음엔 그저 몇몇 나쁜 사람들 때문에 우리가 그런 대접을 받는다고 생각했어.
201,다른 사람들 시선도 마찬가지였어 … 그렇게 세상과 철저히 소외당했다는 그 절망감이 그 모든 부당한 대우를 운명처럼 받아들이게 했어.
202,복지원 자체가 소재가 되고 관련된 인물들이 이야기의 중심이 된 작품은 이례적이다.
203,이 드라마를 집필한 권기경 작가는 &lt;티브이엔&gt;을 통해 “(복지원은) 우리 사회에서 가장 보호가 필요한 공간이라고 생각했다고 소재로 삼은 이유를 말했다.
204,그래서 &lt;블라인드&gt;는 복지원의 참상을 드러내기보다는 어린 시절을 빼앗긴 아이들과 그들을 보호하지 않은 어른들의 현재 모습에 주목한다.
205,어떤 사건에 배심원으로 참가한 이들이 차례로 살해당하는데 그들의 공통점을 찾아보니 희망복지원이다.
206,사건을 풀어가는 형사 류성준(옥택연)과 판사 류성훈(하석진) 복지사 조은기(정은지)는 희망복지원 피해자 중 누군가가 당시 관계자들을 위협하는 것이라고 생각한다.
207,피해자였던 그들을 가해자로 만드는 것이 잔인하다는 것과 드라마에서라도 대리만족을 느끼게 해준다는 것이다.
208,현실의 형제복지원은 원장을 포함해 당시 근무자들이 응당한 처벌을 받지 않았다.
209,&lt;블라인드&gt; 속 복지원 관계자들도 과거를 숨기기 바쁘고 파출소 소장은 경찰 서장이 되는 등 승승장구했다.
210,단 이 드라마가 형제복지원을 시청자들에게 환기해주는 역할은 확실하게 하고 있다.
211,&lt;블라인드&gt; 드라마 톡방을 보면 형제복지원 참상을 찾아봤다는 글이 종종 보인다.
212,복지원에 사람 한 명 넣을 때마다 경찰들 성과 반영이라 멀쩡한 남의 아들 길에서 돌아다니는 거 데려다가 가두고 때려서 일 시키고… 윤재(드라마에서 많은 이들이 범인이라고 추측하는 이름)야 힘내라.
213,권 작가는 “어느 곳에서든 권력을 가진 자와 그렇지 못한 자가 존재하고 이를 잘못 쓸 때 피해자가 생긴다.
214,그렇기 때문에 우리 사회의 수많은 가해자는 대체로 평범한 사람들이라고 생각한다고 말했다.
215,제목의 ‘블라인드’는 “‘불편한 진실을 외면하는 사람들’이라는 뜻으로 진실을 알고 있지만 다양한 이유로 외면하고 있는 우리 사회의 어두운 이면을 담았다고 밝혔다.
216,스포츠계 비리 다룬 &lt;멘털코치 제갈길&gt;과 형제복지원 연상시키는 &lt;블라인드&gt;.
217,티브이엔 제공 &lt;멘탈코치 제갈길&gt;에서 폭력 코치에 맞서는 쇼트트랙 선수 차가을을 연기한 이유미.
218,올림픽 쇼트트랙 국가대표 오달성(허정도) 코치가 조지영(김시은) 선수를 방으로 불러 말한다.
219,방영 중인 &lt;티브이엔&gt;(tvN) 월화드라마 &lt;멘탈코치 제갈길&gt;(티브이엔)의 한 장면이다.
220,&lt;멘탈코치 제갈길&gt;은 국가대표 선수의 멘털을 관리하는 태권도 선수 출신 제갈길(정우)의 이야기.
221,선수촌을 배경으로 여러 종목을 담당하는 인물이 등장하지만 주인공은 쇼트트랙 선수 차가을이다.
222,오 코치는 차가을이 자신의 대학팀이 아닌 실업팀으로 가자 그때부터 대놓고 괴롭힌다.
223,“내가 코치로 있는 이상 너는 끝났다며 선수가 제대로 활동할 수 없게 막기도 한다.
224,특히 폭력을 당연한 것처럼 여겨온 선수들의 모습에서 마음이 아프다는 반응이 많다.
225,극 중에서 “더는 맞으며 운동하기 싫다는 오선아(박한솔)한테 엄마는 말한다.
226,연습장에 왔다가 가을이 코치하게 맞고 있는 걸 본 엄마는 그대로 돌아서 집으로 가버린다.
227,&lt;멘탈코치 제갈길&gt;은 체육회 비리도 함께 담아낸 점이 눈길을 끈다.
228,인권센터에 제보가 들어와도 묵인하고 그게 밝혀질까 봐 쉬쉬하는 모습이 드라마 속 얘기만은 아니다.
229,드라마 속 수많은 ‘장’들에게 올림픽은 ‘내 자리 지키기’ 그 이상 그 이하도 아닌 장면들이 심심치 않게 등장한다.
230,오 코치는 팀 에이스 선수가 지금 당장 수술을 해야 하는데도 “이번 올림픽은 나가고 하라고 말한다.
231,이 드라마를 연출하는 손정현 감독은 &lt;티브이엔&gt;을 통해 “제갈길은 멘털 코치를 이어가는 동시에 선수촌을 둘러싼 비리와 적폐를 뿌리 뽑는 활약을 펼칠 예정이다.
232,그는 &lt;티브이엔&gt;을 통해 “대본을 받아보고 너무 공감돼 펑펑 울었다고 말했다.
233,마이데일리 곽명동 기자MBC 금토드라마 ‘금수저’가 온라인 동영상 서비스(OTT)를 타고 아시아 시청자들을 사로잡았다.
234,아시아 시청자들을 안방극장으로 불러 모으고 있는 ‘금수저’는 육성재(이승천 역)와 이종원(황태용 역) 정채연(나주희 역) 연우(오여진 역) 등 개성 넘치는 캐릭터의 향연과 흡입력 높이는 전개로 보는 내내 눈을 뗄 수 없게 만들고 있다.
235,반환점을 돈 ‘금수저’가 점점 흥미진진한 전개를 보여주고 있는 가운데 육성재를 중심으로 인물들의 얽히고설키는 활약이 기대되고 있다.
236,김 감독은 “유성룡의 ‘징비록’ 내용을 중심으로 임진왜란과 정유재란을 다룰 예정이라며 “한·중·일 삼국의 이야기를 입체적으로 그려낼 것이라고 밝혔다.
237,그 자체를 보여주는 것만으로도 의미가 있고 드라마적 재미도 있겠다는 생각에서 기획하게 됐다면서 “대본은 거의 다 나왔고 캐스팅도 완성했다.
238,‘오성과 한음’으로 잘 알려진 조선 최연소 대제학 한음 이덕형을 중심으로 서사를 풀어간다.
239,공효진은 큼직한 퍼프가 돋보이는 로맨틱한 무드의 드레스와 내추럴한 모양의 면사포로 러블리한 느낌을 자아냈다.
240,꽃기둥을 사이에 둔 공효진은 부모님과 손을 꼭 잡은 채 밝은 미소를 지었다.
241,모두가 한 번쯤 꿈꿀만한 해변 결혼식은 로코 드라마의 엔딩 장면을 연상시킨다.
242,드라마는 웰스매니저(WM·고객자산관리)로 변신한 주인공의 현재와 과거의 모습과 고객의 자산증대를 위해 고군분투하는 모습을 담았다.
243,서상영 미디어콘텐츠 본부장은 금융시장 변동성이 커진 상황에서 주인공이 고객의 성공적인 자산 운용을 위해 노력하는 모습을 담았다며 어려운 시장환경에서도 WM 영업직원이 고객 동맹을 실천해 가는 이야기라고 설명했다.
244,/외교부 제공대통령실은 최근 한 넷플릭스 드라마 수리남에서 수리남이 부정적으로 그려진 데 대해 수리남 대통령에게 애석하게 생각한다는 입장을 전했다.
245,이 자리에서 장 기획관은 산토키 대통령에게 수리남이 부정적으로 묘사된 데 애석하게 생각한다며 창작물의 표현의 자유를 존중하되 넷플릭스 및 제작사 측과 협의해 영문 제목 변경을 하도록 했다고 말했다.
246,앞서 넷플릭스는 수리남 측의 항의에 드라마 수리남의 영문 제목명을 나르코스 세인츠(Narcos-Saints·마약상-성자)로 정한 바 있다.
247,이에 산토키 대통령은 한국 정부의 노력을 평가한다고 말한 것으로 전해졌다.
248,대통령실은 산토키 대통령이 한국 정부의 노력을 평가하고 픽션인 드라마로 전쟁의 참화를 통해 다져온 양국관계의 근간이 흔들려선 안 된다고 공감을 표했다며 이를 전화위복의 기회로 삼고 양국 관계를 강화해 나가고자 한다고 했다.
249,또 대통령실은 자유 공정 법치 민주주의 등 가치를 중시하는 윤석열 대통령의 국정철학을 설명하면서 마약·부패와의 전쟁 국가 안보 등을 중시하는 산토키 대통령과 유사한 점이 많다고 언급했다고 했다.
250,그러면서 이에 산토키 대통령이 양국 간 새로운 관계 속에서 새로운 넷플릭스 드라마를 함께 찍자고 농담하면서 폭소가 터질 정도로 분위기는 화기애애했다며 드라마 문제로 인한 양국 관계의 불편함은 완전히 해소됐다고 평가했다.
251,지난주 방송에서 선보인 끓이지 않는 장아찌 비법이 시청자들의 큰 관심을 받은 것.
252,이찬원은 방송에서 간장 설탕 식초 외에 소주를 활용해 간장을 달여 붓는 수고로움을 줄인 스마트한 레시피를 선보여 패널들의 감탄을 자아냈다.
253,이 자리에서는 치열하게 사랑한 돌싱 솔로남녀들이 그 어느 때보다 진솔한 속내를 표현하다 끝내 오열하는 충격 엔딩이 펼쳐진다.
254,또 다른 솔로녀도 제 마음 속에 있던 아픔들을 이곳에서 위안 받았고 용기도 얻어간다며 굵은 눈물방울을 뚝뚝 떨어뜨린다.
255,급기야 이 솔로녀는 앞으로 남은 삶에서도 이런 기회는 다시 없을 것이라고 한 뒤 서럽게 오열한다.
256,그런가 하면 한 출연자는 실패 후 아팠던 시간들과 외로움들과 이 모든 상처들을 여기서 한 분을 만나기 위한 모든 과정이었다고 깨닫게 해주신 분을 선택할 것이라고 달달한 고백을 해 현장을 후끈 달아오르게 만든다.
257,행복한 미소로 이 출연자를 지켜보던 MC 데프콘 씨는 나라면 평생 떠받들고 산다며 감탄한다.
258,사진제공 SBS PLUS ENA PLAY* YTN star에서는 연예인 및 연예계 종사자들과 관련된 제보를 받습니다.
259,사랑의 불시착은 회차를 거듭할수록 배우들의 열연과 높은 작품성 특급 로맨스 스토리로 폭발적 인기를 언고 있다.
260,동명의 tvN 드라마를 원작으로 한 사랑의 불시착은 드라마와는 또 다른 매력을 더해 무대만의 특별함을 완성켰다.
261,특히 이러한 입소문을 바탕으로 온라인 티켓 예매 사이트에서 상위권에 이름을 올리고 있다.
262,사랑의 불시착에 대한 일본 대만 등 해외 뮤지컬 프로덕션의 관심도 뜨겁다.
